# Translation from CC-CEDICT,,,,,
# Creative Commons Attribution-Share Alike 3.0 License ,,,,,
Simplified,Pinyin,Edition,Level,Lesson,English
情况,qíngkuàng,3,2,15,/circumstances/state of affairs/situation/CL:個|个[ge4]種|种[zhong3]/
逐渐,zhújiàn,3,2,15,/gradually/
机会,jīhuì,3,2,15,/opportunity/chance/occasion/CL:個|个[ge4]/
改革开放,gǎigé kāifàng,3,2,15,/to reform and open to the outside world/refers to Deng Xiaoping's policies from around 1980/
某,mǒu,3,2,15,/some/a certain/sb or sth indefinite/such-and-such/
企业,qǐyè,3,2,15,/company/firm/enterprise/corporation/CL:家[jia1]/
单位,dānwèi,3,2,15,/a unit/unit (of measure)/work unit (one's workplace)/CL:個|个[ge4]/
出现,chūxiàn,3,2,15,/to appear/to arise/to emerge/to show up/
现象,xiànxiàng,3,2,15,/appearance/phenomenon/CL:個|个[ge4]/
困难,kùnnan,3,2,15,/(financial etc) difficulty/problem/issue/CL:個|个[ge4]/
工厂,gōngchǎng,3,2,15,/factory/CL:家[jia1]座[zuo4]/
同工同酬,tónggōngtóngchóu,3,2,15,/equal pay for equal work/
女性,nǚxìng,3,2,15,/woman/the female sex/
超过,chāoguò,3,2,15,/to surpass/to exceed/to outstrip/
毕竟,bìjìng,3,2,15,/after all/all in all/when all is said and done/in the final analysis/
互相,hùxiāng,3,2,15,/each other/mutually/mutual/
体贴,tǐtiē,3,2,15,/considerate (of other people's needs)/
表现,biǎoxiàn,3,2,15,/to show/to show off/to display/to manifest/expression/manifestation/show/display/performance (at work etc)/
大男子主义,dà nánzǐ zhǔyì,3,2,15,/male chauvinism/
家务,jiāwù,3,2,15,/household duties/housework/
模范,mófàn,3,2,15,/model/fine example/
丈夫,zhàngfu,3,2,15,/husband/CL:個|个[ge4]/
气管炎,qìguǎnyán,3,2,15,/bacterial tracheitis (inflammation of the windpipe often caused by Staphylococcus aureus)/henpecked (a pun on 妻子管得严 used in comic theater)/
妻管严,qīguǎnyán,3,2,15,/hen-pecked male (esp. one obliged to forsake male friends)/
妻子,qīzi,3,2,15,/wife/CL:個|个[ge4]/
得病,débìng,3,2,15,/to fall ill/to contract a disease/
男子,nánzǐ,3,2,15,/a man/a male/
讨厌,tǎoyàn,3,2,15,/disgusting/troublesome/nuisance/nasty/to hate doing sth/
队员,duìyuán,3,2,15,/team member/
骄傲,jiāo'ào,3,2,15,/pride/arrogance/conceited/proud of sth/
不得了,bù déliǎo,3,2,15,/desperately serious/disastrous/extremely/exceedingly/
输,shū,3,2,15,/to lose/to transport/to donate/to enter (a password)/
成绩,chéngjì,3,2,15,/achievement/performance records/grades/CL:項|项[xiang4]個|个[ge4]/
公平,gōngpíng,3,2,15,/fair/impartial/
由,yóu,3,2,15,/to follow/from/it is for...to/reason/cause/because of/due to/to/to leave it (to sb)/by (introduces passive verb)/
市场,shìchǎng,3,2,15,/market place/market (also in abstract)/abbr. for 超級市場|超级市场 supermarket/CL:個|个[ge4]/
职业,zhíyè,3,2,15,/occupation/profession/vocation/professional/
薪水,xīnshuǐ,3,2,15,/salary/wage/
消息,xiāoxi,3,2,15,/news/information/CL:條|条[tiao2]/
赢,yíng,3,2,15,/to beat/to win/to profit/
冠军,guànjūn,3,2,15,/champion/CL:個|个[ge4]/
相信,xiāngxìn,3,2,15,/to be convinced (that sth is true)/to believe/to accept sth as true/
比分,bǐfēn,3,2,15,/score/
乒乓球,pīngpāng qiú,3,2,15,/table tennis/ping-pong/ping pong/table tennis ball/CL:個|个[ge4]/
巴西,bāxī,3,2,15,/Brazil/
意大利,yìdàlì,3,2,15,/Italy/Italian/
保护,bǎohù,3,2,16,/to protect/to defend/to safeguard/protection/CL:種|种[zhong3]/
节约,jiéyuē,3,2,16,/to economize/to conserve (resources)/economy/frugal/
能源,néngyuán,3,2,16,/energy/power source/CL:個|个[ge4]/
爬山,páshān,3,2,16,/to climb a mountain/to mountaineer/hiking/mountaineering/
有益,yǒuyì,3,2,16,/useful/profitable/
于,yū,3,2,16,/in/at/to/from/by/than/out of/
段,duàn,3,2,16,/paragraph/section/segment/stage (of a process)/classifier for stories periods of time
推,tuī,3,2,16,/to push/to cut/to refuse/to reject/to decline/to shirk (responsibility)/to put off/to delay/to push forward/to nominate/to elect/
空气,kōngqì,3,2,16,/air/atmosphere/
回收,huíshōu,3,2,16,/to recycle/to reclaim/to retrieve/to recover/
筒,tǒng,3,2,16,/tube/cylinder/
扔,rēng,3,2,16,/to throw/to throw away/
瓶装水,píngzhuāng shuǐ,3,2,16,
地球,dìqiú,3,2,16,/the Earth/planet/CL:個|个[ge4]/
亮,liàng,3,2,16,/bright/clear/resonant/to shine/to show/to reveal/
太阳,tàiyáng,3,2,16,/sun/CL:個|个[ge4]/
太阳能,tàiyáng néng,3,2,16,/solar energy/
利用,lìyòng,3,2,16,/exploit/make use of/to use/to take advantage of/to utilize/
发电,fādiàn,3,2,16,/to generate electricity/to send a telegram/
国家,guójiā,3,2,16,/country/nation/state/CL:個|个[ge4]/
闹,nào,3,2,16,/noisy/cacophonous/to make noise/to disturb/to vent (feelings)/to fall ill/to have an attack (of sickness)/to go in (for some activity)/to joke/
危机,wēijī,3,2,16,/crisis/CL:個|个[ge4]/
取之不尽,qǔzhībújìn,3,2,16,
风,fēng,3,2,16,/wind/news/style/custom/manner/CL:陣|阵[zhen4]絲|丝[si1]/
全,quán,3,2,16,/all/whole/entire/every/complete/
石油,shíyóu,3,2,16,/oil/petroleum/
煤,méi,3,2,16,/coal/CL:塊|块[kuai4]/
规定,guīdìng,3,2,16,/provision/to fix/to set/to formulate/to stipulate/to provide/regulation/rule/CL:個|个[ge4]/
公共场所,gōnggòng chángsuǒ,3,2,16,/public place/
暖气,nuǎnqì,3,2,16,/central heating/
温度,wēndù,3,2,16,/temperature/CL:個|个[ge4]/
度,dù,3,2,16,/to estimate/
赞成,zànchéng,3,2,16,/to approve/to endorse/to assist (lit.)/
出汗,chūhàn,3,2,16,/to perspire/to sweat/
餐具,cānjù,3,2,16,/tableware/dinner service/
一次性,yīcì xìng,3,2,16,/one-off (offer)/one-time/single-use/disposable (goods)/
筷子,kuàizi,3,2,16,/chopsticks/CL:對|对[dui4]根[gen1]
砍,kǎn,3,2,16,/to chop/to cut down/to throw sth at sb/
超市,chāoshì,3,2,16,/supermarket (abbr.)/CL:家[jia1]/
塑料袋,sùliào dài,3,2,16,/plastic bag/
减少,jiǎnshǎo,3,2,16,/to lessen/to decrease/to reduce/to lower/
污染,wūrǎn,3,2,16,/pollution/contamination/CL:個|个[ge4]/
造成,zàochéng,3,2,16,/to bring about/to create/to cause/
随手,suíshǒu,3,2,16,/conveniently/without extra trouble/while doing it/in passing/
后果,hòuguǒ,3,2,16,/consequences/aftermath/
不堪设想,bùkān shèxiǎng,3,2,16,
加油,jiāyóu,3,2,16,/to add oil/to top up with gas/to refuel/to accelerate/abbr. for 加大油門|加大油门[jia1 da4 you2 men2]/to step on the gas/fig. to make an extra effort/fig. to cheer sb on/
马克,mǎkè,3,2,16,/Mark (name)/
摄氏,shèshì,3,2,16,/Celsius/centigrade/
理财,lǐcái,3,2,17,/financial management/finance/
投资,tóuzī,3,2,17,/investment/to invest/
剩余,shèngyú,3,2,17,/remainder/surplus/
利息,lìxi,3,2,17,/interest (on a loan)/CL:筆|笔[bi3]/
增加,zēngjiā,3,2,17,/to raise/to increase/
一向,yīxiàng,3,2,17,/always (previously)/a period of time in the recent past/
省吃俭用,shěngchījiǎnyòng,3,2,17,/to live frugally/to economize on food and clothing/to scrimp and save/
存款,cúnkuǎn,3,2,17,/to save money in a bank/bank deposit/
方式,fāngshì,3,2,17,/way (of life)/pattern/style/mode/manner/CL:個|个[ge4]/
涨,zhǎng,3,2,17,/to swell/distend/
炒,chǎo,3,2,17,/saute/pan-fry/to fry/fried/
消费,xiāofèi,3,2,17,/to consume/CL:個|个[ge4]/
享受,xiǎngshòu,3,2,17,/to enjoy/to live it up/pleasure/CL:種|种[zhong3]/
引起,yǐnqǐ,3,2,17,/to give rise to/to lead to/to cause/to arouse/
思考,sīkǎo,3,2,17,/to reflect on/to ponder over/
矛盾,máodùn,3,2,17,/contradictory/contradiction/CL:個|个[ge4]/
郁闷,yùmèn,3,2,17,/gloomy/depressed/
笔,bǐ,3,2,17,/pen/pencil/writing brush/to write or compose/the strokes of Chinese characters/classifier for sums of money deals/CL:支[zhi1]
孙子,sūnzi,3,2,17,/grandson/son's son/
孙女,sūnnǚ,3,2,17,/son's daughter/granddaughter/
未婚妻,wèihūn qī,3,2,17,/fiancée/
算,suàn,3,2,17,/regard as/to figure/to calculate/to compute/
合,hé,3,2,17,/to close/to join/to fit/to be equal to/whole/together/round (in battle)/conjunction (astronomy)/1st note of pentatonic scale/old variant of 盒[he2]/
劝,quàn,3,2,17,/to advise/to urge/to try to persuade/exhort/
辛苦,xīnkǔ,3,2,17,/hard/exhausting/with much toil/thanks for your trouble/
老太太,lǎo tàitai,3,2,17,/elderly lady (respectful)/esteemed mother/CL:位[wei4]/
攒,zǎn,3,2,17,/to collect/to hoard/to accumulate/to save/
老年,lǎonián,3,2,17,/elderly/old age/autumn of one's years/
说服,shuōfú,3,2,17,/to persuade/to convince/to talk sb over/Taiwan pr. [shui4 fu2]/
终于,zhōngyú,3,2,17,/at last/in the end/finally/eventually/
接着,jiēzhe,3,2,17,/to catch and hold on/to continue/to go on to do sth/to follow/to carry on/then/after that/subsequently/to proceed/to ensue/in turn/in one's turn/
中,zhòng,3,2,17,/to hit (the mark)/to be hit by/to suffer/
签,qiān,3,2,17,/inscribed bamboo stick (used in divination gambling
合同,hétong,3,2,17,/(business) contract/CL:個|个[ge4]/
想法,xiǎngfǎ,3,2,17,/idea/notion/train of thought/what sb is thinking/to think of a way (to do sth)/CL:個|个[ge4]/
突然,tūrán,3,2,17,/sudden/abrupt/unexpected/
姐妹,jiěmèi,3,2,17,/sisters/
麻将,májiàng,3,2,17,/mahjong/CL:副[fu4]/
股市,gǔshì,3,2,17,/stock market/
风险,fēngxiǎn,3,2,17,/risk/hazard/
抵押,dǐyá,3,2,17,/mortgage/
股票,gǔpiào,3,2,17,/share/stock (market)/
跌,diē,3,2,17,/to drop/to fall/to tumble/Taiwan pr. [die2]/
赔,péi,3,2,17,/to compensate for loss/to indemnify/to suffer a financial loss/
文明,wénmíng,3,2,18,/civilized/civilization/culture/CL:個|个[ge4]/
文字,wénzì,3,2,18,/character/script/writing/written language/writing style/phraseology/CL:個|个[ge4]/
记载,jìzǎi,3,2,18,/to write down/to record/written account/
参观,cān'guān,3,2,18,/to look around/to tour/to visit/
其中,qízhōng,3,2,18,/among/in/included among these/
部分,bùfen,3,2,18,/part/share/section/piece/CL:個|个[ge4]/
朝代,cháodài,3,2,18,/dynasty/reign (of a king)/
伟大,wěidà,3,2,18,/great/mighty/large/
思想,sīxiǎng,3,2,18,/thought/thinking/idea/ideology/CL:個|个[ge4]/
学院,xuéyuàn,3,2,18,/college/educational institute/school/faculty/CL:所[suo3]/
建立,jiànlì,3,2,18,/to establish/to set up/to found/
展厅,zhǎntīng,3,2,18,
皇帝,huángdì,3,2,18,/emperor/CL:個|个[ge4]/
统一,tǒngyī,3,2,18,/to unify/to unite/to integrate/
贡献,gòngxiàn,3,2,18,/to contribute/to dedicate/to devote/contribution/CL:個|个[ge4]/
修,xiū,3,2,18,/to decorate/to embellish/to repair/to build/to study/to write/to cultivate/
杀,shā,3,2,18,/to kill/to murder/to fight/to weaken or reduce/to smart (topolect)/to counteract/(used after a verb) extremely/
烧,shāo,3,2,18,/to burn/to cook/to stew/to bake/to roast/fever/
千千万万,qiān qiān wànwàn,3,2,18,/lit. by the thousands and tens of thousands (idiom); untold numbers/innumerable/thousands upon thousands/
宫殿,gōngdiàn,3,2,18,/palace/CL:座[zuo4]/
坟墓,fénmù,3,2,18,/sepulcher/tomb/
兵马俑,bīngmǎ yǒng,3,2,18,/figurines of warriors and horses buried with the dead/Terracotta Army (historic site)/
基础,jīchǔ,3,2,18,/base/foundation/basis/underlying/CL:個|个[ge4]/
发展,fāzhǎn,3,2,18,/development/growth/to develop/to grow/to expand/
称呼,chēnghu,3,2,18,/to call/to address as/appellation/
丝绸,sīchóu,3,2,18,/silk cloth/silk/
关系,guānxì,3,2,18,/variant of 關係|关系[guan1 xi4]/
进行,jìnxíng,3,2,18,/to advance/to conduct/underway/in progress/to do/to carry out/to carry on/to execute/
贸易,màoyì,3,2,18,/(commercial) trade/CL:個|个[ge4]/
诗,shī,3,2,18,/poem/CL: 首[shou3]/poetry/verse/abbr. for Book of Songs 詩經|诗经[shi1 jing1]/
诗人,shīrén,3,2,18,/bard/poet/
发达,fādá,3,2,18,/developed (country etc)/flourishing/to develop/
技术,jìshù,3,2,18,/technology/technique/skill/CL:門|门[men2]種|种[zhong3]
曾经,céngjīng,3,2,18,/once/already/former/previously/ever/(past tense marker used before verb or clause)/
先进,xiānjìn,3,2,18,/advanced (technology)/to advance/
发明,fāmíng,3,2,18,/to invent/invention/CL:個|个[ge4]/
造纸,zàozhǐ,3,2,18,/paper-making/
火药,huǒyào,3,2,18,/gunpowder/
指南针,zhǐnán zhēn,3,2,18,/compass/
活字印刷,huózìyìnshuā,3,2,18,/printing with movable type/
领导,lǐngdǎo,3,2,18,/lead/leading/to lead/leadership/leader/CL:位[wei4]個|个[ge4]/
革命,gémìng,3,2,18,/revolution/revolutionary (politics)/CL:次[ci4]/
孔子,kǒngzǐ,3,2,18,/Confucius (551-479 BC) Chinese thinker and social philosopher
秦朝,qíncháo,3,2,18,/Qin Dynasty (221-207 BC)/
秦始皇,qínshǐhuáng,3,2,18,/Qin Shihuang (259-210 BC) the first emperor/
汉朝,hàncháo,3,2,18,/Han Dynasty (206 BC-220 AD)/
西方,xīfāng,3,2,18,/the West/the Occident/Western countries/
唐朝,tángcháo,3,2,18,/Tang dynasty (618-907)/
李白,lǐbái,3,2,18,/Li Bai (701-762) famous Tang Dynasty poet/
宋朝,sòngcháo,3,2,18,/Song Dynasty (960-1279)/also Song of Southern dynasties 南朝宋 (420-479)/
清朝,qīngcháo,3,2,18,/Ch'ing or Qing dynasty (1644-1911)/
孙中山,sūn zhōngshān,3,2,18,/Dr Sun Yat-sen (1866-1925) first president of the Republic of China and co-founder of the Guomintang 國民黨|国民党/same as 孫逸仙|孙逸仙/
中华民国,zhōnghuá mín'guó,3,2,18,/Republic of China/
世纪,shìjì,3,2,19,/century/CL:個|个[ge4]/
跨国,kuàguó,3,2,19,/transnational/multinational/
纷纷,fēnfēn,3,2,19,/one after another/in succession/one by one/continuously/diverse/in profusion/numerous and confused/pell-mell/
进入,jìnrù,3,2,19,/to enter/to join/to go into/
吸引,xīyǐn,3,2,19,/to attract (interest investment etc)/CL:個|个[ge4]/
学有所成,xuéyǒusuǒchéng,3,2,19,
海外,hǎiwài,3,2,19,/overseas/abroad/
归来,guīlái,3,2,19,
因此,yīncǐ,3,2,19,/thus/consequently/as a result/
叫做,jiàozuò,3,2,19,/to be called/to be known as/
海龟,hǎiguī,3,2,19,/turtle/
海洋,hǎiyáng,3,2,19,/ocean/CL:個|个[ge4]/
满意,mǎnyì,3,2,19,/satisfied/pleased/to one's satisfaction/
套装,tàozhuāng,3,2,19,/outfit or suit (of clothes)/set of coordinated items/kit/
上衣,shàngyī,3,2,19,/jacket/upper outer garment/CL:件[jian4]/
湿,shī,3,2,19,/moist/wet/
旗袍,qípáo,3,2,19,/Chinese-style dress/cheongsam/
销售,xiāoshòu,3,2,19,/to sell/market/sales/
经理,jīnglǐ,3,2,19,/manager/director/CL:個|个[ge4]位[wei4]
干吗,gànma,3,2,19,/see 幹嘛|干嘛[gan4 ma2]/
总,zǒng,3,2,19,/always/to assemble/gather/total/overall/head/chief/general/in every case/
严肃,yánsù,3,2,19,/solemn/grave/serious/earnest/severe/
吓人,xiàrén,3,2,19,
解释,jiěshì,3,2,19,/explanation/to explain/to interpret/to resolve/CL:個|个[ge4]/
阴,yīn,3,2,19,/overcast (weather)/cloudy/shady/Yin (the negative principle of Yin and Yang)/negative (electric.)/feminine/moon/implicit/hidden/genitalia/
转,zhuǎn,3,2,19,/to revolve/to turn/to circle about/to walk about/classifier for turns: revs/classifier for repeated actions/
云,yún,3,2,19,/(classical) to say/cloud/CL:朵[duo3]/
寄,jì,3,2,19,/to live (in a house)/to lodge/to mail/to send/to entrust/to depend/
录用,lùyòng,3,2,19,/to hire (employee)/
通知,tōngzhī,3,2,19,/to notify/to inform/notice/notification/CL:個|个[ge4]/
既然,jìrán,3,2,19,/since/as/this being the case/
回答,huídá,3,2,19,/to reply/to answer/the answer/CL:個|个[ge4]/
短期,duǎnqī,3,2,19,/short-term/
好在,hǎozài,3,2,19,/luckily/fortunately/
产品,chǎnpǐn,3,2,19,/goods/merchandise/product/CL:個|个[ge4]/
晴,qíng,3,2,19,/clear/fine (weather)/
缺点,quēdiǎn,3,2,19,/weak point/fault/shortcoming/CL:個|个[ge4]/
零食,língshí,3,2,19,/between-meal nibbles/snacks/
优秀,yōuxiù,3,2,19,/outstanding/excellent/
善于,shànyú,3,2,19,/to be good at/to be adept at/
往往,wǎngwǎng,3,2,19,/often/frequently/
加班,jiābān,3,2,19,/to work overtime/
优点,yōudiǎn,3,2,19,/merit/benefit/strong point/advantage/CL:個|个[ge4]/
可怕,kěpà,3,2,19,/awful/dreadful/fearful/formidable/frightful/scary/hideous/horrible/terrible/terribly/
握手,wòshǒu,3,2,19,/to shake hands/
能力,nénglì,3,2,19,/capability/capable/able/ability/CL:個|个[ge4]/
周,zhōu,3,2,20,/to make a circuit/to circle/circle/circumference/lap/cycle/complete/all/all over/thorough/to help financially/week/weekly/variant of 周 [zhou1]/
聚会,jùhuì,3,2,20,/party/gathering/to meet/to get together/
庆祝,qìngzhù,3,2,20,/to celebrate/
接受,jiēshòu,3,2,20,/to accept/to receive/
接风,jiēfēng,3,2,20,/to hold a welcoming dinner or reception/
饯行,jiànxíng,3,2,20,/to give a farewell dinner/
客人,kèrén,3,2,20,/visitor/guest/customer/client/CL:位[wei4]/
火锅,huǒguō,3,2,20,/hotpot/
聚,jù,3,2,20,/to congregate/to assemble/to mass/to gather together/to amass/to polymerize/
出差,chūchāi,3,2,20,/to go on an official or business trip/
推销,tuīxiāo,3,2,20,/to market/to sell/
热水器,rèshuǐ qì,3,2,20,/water heater/
火,huǒ,3,2,20,/fire/urgent/ammunition/fiery or flaming/internal heat (Chinese medicine)/hot (popular)/classifier for military units (old)/
校友,xiàoyǒu,3,2,20,/schoolmate/alumnus/alumna/
关照,guānzhào,3,2,20,/to take care/to keep an eye on/to look after/to tell/to remind/
同事,tóngshì,3,2,20,/colleague/co-worker/CL:個|个[ge4]位[wei4]/
者,zhě,3,2,20,/(after a verb or adjective) one who (is) .../(after a noun) person involved in .../-er/-ist/(used after a number or 後|后[hou4] or 前[qian2] to refer to sth mentioned previously)/(used after a term to mark a pause before defining the term)/(old) (used at the end of a command)/(old) this/
电视剧,diànshì jù,3,2,20,/TV play/soap opera/CL:部[bu4]/
搞,gǎo,3,2,20,/to do/to make/to go in for/to set up/to get hold of/to take care of/
面熟,miàn shú,3,2,20,/to look familiar/familiar-looking/
流,liú,3,2,20,/to flow/to disseminate/to circulate or spread/to move or drift/to degenerate/to banish or send into exile/stream of water or sth resembling one/class rate or grade/
演员,yǎnyuán,3,2,20,/actor or actress/performer/CL:個|个[ge4]位[wei4]
而已,éryǐ,3,2,20,/that's all/nothing more/
值得,zhíde,3,2,20,/to be worth/to deserve/
稳定,wěndìng,3,2,20,/steady/stable/stability/to stabilize/to pacify/
年轻,niánqīng,3,2,20,/young/
不仅,bùjǐn,3,2,20,/not only (this one)/not just (...) but also/
永远,yǒngyuǎn,3,2,20,/forever/eternal/
放心,fàngxīn,3,2,20,/to feel relieved/to feel reassured/to be at ease/
国外,guówài,3,2,20,/abroad/external (affairs)/overseas/foreign/
联系,liánxì,3,2,20,/connection/contact/relation/to get in touch with/to integrate/to link/to touch/
友谊,yǒuyì,3,2,20,/companionship/fellowship/friendship/
众人,zhòngrén,3,2,20,/everyone/
欧洲,ōuzhōu,3,2,20,/Europe/European/
